@relation MyRelation

@attribute x1 numeric
@attribute x2 numeric
@attribute x3 numeric
@attribute x4 numeric
@attribute x5 numeric
@attribute x6 numeric
@attribute y1 numeric
@attribute y2 numeric
@attribute y3 numeric
@attribute y4 numeric
@attribute y5 numeric
@attribute y6 numeric
@attribute z1 numeric
@attribute z2 numeric
@attribute z3 numeric
@attribute z4 numeric
@attribute z5 numeric
@attribute z6 numeric
@attribute or0 numeric
@attribute or1 numeric
@attribute or2 numeric
@attribute or3 numeric
@attribute or4 numeric
@attribute or5 numeric
@attribute or6 numeric
@attribute or7 numeric
@attribute or8 numeric
@attribute att7 {eating,non-eating}

@data
426,837.400024,106.519997,3718.906982,4714.007324,38703.328125,520,1000,408,312,696,-248,8.442211,11.296482,22.914574,208,304,656,14,120.947968,109.589684,15.771642,?,120.947968,109.589684,15.771642,?,eating
442.920013,830.039978,116.599998,11506.595703,7340.703613,25877.507813,568,992,472,240,688,-176,8.40201,12.743718,23.115578,328,304,648,22,123.625153,103.868446,10.106526,?,123.625153,103.868446,10.106526,?,eating
385.600006,875.719971,85.440002,5491.787109,3488.819092,14088.850586,504,1000,376,208,720,-168,9.96985,11.256282,23.758795,296,280,544,16,118.775108,102.459221,13.311963,?,118.775108,102.459221,13.311963,?,eating
605.400024,581.440002,-93.839996,8515.483398,45796.828125,212452.796875,824,1208,736,432,88,-976,15.517588,34.170853,60.381908,392,1120,1712,10,144.614059,119.340279,24.514034,?,144.614059,119.340279,24.514034,?,eating
636.840027,594.200012,13.64,10057.223633,45392.996094,141574.3125,872,864,624,504,280,-696,11.015076,17.246231,33.849247,368,584,1320,11,148.955612,123.005196,22.965435,?,148.955612,123.005196,22.965435,?,eating
639.719971,656.320007,-26.799999,13182.349609,29358.228516,56434.976563,944,848,656,520,280,-392,14.914573,16.643215,39.51759,424,568,1048,5,159.800491,128.683716,57.418457,?,159.800491,128.683716,57.418457,?,eating
645.559998,535.76001,114.839996,12310.647461,21254.367188,219994.640625,896,720,784,520,280,-784,10.01005,16.361809,35.819096,376,440,1568,12,152.117447,122.927864,20.908365,?,152.117447,122.927864,20.908365,?,eating
711.440002,577.080017,38.32,11919.126953,36166.519531,64150.25,944,952,728,568,256,-584,11.175879,16.562815,36.78392,376,696,1312,15,160.402588,128.231354,17.691113,?,160.402588,128.231354,17.691113,?,eating
623.400024,647.640015,229.600006,13277.198242,32449.779297,45760.316406,920,1432,624,520,248,-1088,12.180904,22.190954,39.51759,400,1184,1712,4,147.904114,123.364426,75.209641,?,147.904114,123.364426,75.209641,?,eating
657.359985,503.559998,-525,10186.683594,14217.791016,4274.466309,824,704,-336,480,264,-800,12.180904,20.221106,31.396984,344,440,464,22,141.219421,120.342323,11.431402,?,141.219421,120.342323,11.431402,?,eating
634.52002,541.119995,-494.480011,11471.451172,6115.734863,9260.615234,824,624,-240,520,376,-712,7.879397,12.582914,24.40201,304,248,472,26,145.731705,121.882965,9.608853,?,145.731705,121.882965,9.608853,?,eating
692.599976,460.880005,-502.320007,12373.241211,16304.097656,4661.761719,848,656,-360,504,136,-656,10.412061,20.221106,24.643215,344,520,296,32,148.148056,120.299286,7.917919,?,148.148056,120.299286,7.917919,?,eating
691.280029,471.23999,-496.079987,10674.874023,21396.984375,5076.256348,880,648,-352,544,96,-928,10.894472,15.356784,26.452261,336,552,576,28,151.26622,125.061676,9.429718,?,151.26622,125.061676,9.429718,?,eating
667.200012,628.440002,-267.279999,4371.293945,3778.046387,31793.005859,808,752,16,560,432,-544,10.894472,15.879397,26.291458,248,320,560,15,140.616333,126.159821,16.650305,?,140.616333,126.159821,16.650305,?,eating
693.080017,515.359985,-440.200012,8976.821289,12589.917969,5904.350098,848,704,-216,424,296,-592,10.613066,13.025126,22.070353,424,408,376,24,147.117432,125.222786,10.863119,?,147.117432,125.222786,10.863119,?,eating
698.119995,468.23999,-482.359985,10655.182617,18791.505859,6736.291016,888,648,-264,400,136,-624,12.864322,20.824121,27.658291,488,512,360,29,145.338593,123.38842,8.801554,?,145.338593,123.38842,8.801554,?,eating
661.080017,660.679993,-138.440002,3818.875732,2340.200928,48871.6875,784,776,304,536,480,-656,11.738693,17.969849,35.21608,248,296,960,19,139.198517,123.631287,13.333683,?,139.198517,123.631287,13.333683,?,eating
717.599976,540.359985,-330.480011,12933.825195,17176.978516,23910.511719,888,760,40,448,152,-592,13.869347,26.693468,36.140705,440,608,632,17,149.898209,121.71653,15.32655,?,149.898209,121.71653,15.32655,?,eating
543.080017,444.76001,-375.480011,6454.114258,105924.875,275485.59375,720,1128,856,312,-136,-1528,16.844221,48.120602,79.316582,408,1264,2384,8,129.561752,115.651833,29.115404,?,129.561752,115.651833,29.115404,?,eating
580.799988,742.080017,-137.399994,10245.163086,7070.97998,21221.910156,792,856,152,464,552,-312,7.718593,11.819096,26.291458,328,304,464,6,141.102417,119.281235,40.353535,?,141.102417,119.281235,40.353535,?,eating
557.080017,728.799988,163.240005,5433.982422,17693.59375,54365.96875,712,920,840,464,408,-64,8.964824,13.62814,29.386934,248,512,904,6,132.421051,123.60553,40.706318,?,132.421051,123.60553,40.706318,?,eating
519.640015,715.679993,255.039993,6894.158203,36894.125,55912.5625,704,872,744,448,360,24,7.035176,10.170855,25.20603,256,512,720,6,131.759583,118.100609,40.775887,?,131.759583,118.100609,40.775887,?,eating
505.519989,741.919983,79.559998,16557.929688,22977.826172,103332.140625,760,1296,560,352,472,-624,11.256282,19.899498,35.336685,408,824,1184,11,136.514053,113.058716,20.910685,?,136.514053,113.058716,20.910685,?,eating
504.76001,739.960022,242.639999,19082.648438,35581.40625,33080.03125,784,1056,712,344,344,-32,10.733668,17.246231,35.17588,440,712,744,7,120.72744,111.694641,31.021488,?,120.72744,111.694641,31.021488,?,eating
539.719971,723.599976,153.759995,20910.269531,27418.90625,72958.179688,784,904,920,368,328,-472,12.020101,19.135679,40.522614,416,576,1392,12,141.814636,113.122093,20.416376,?,141.814636,113.122093,20.416376,?,eating
539.719971,723.599976,153.759995,20910.269531,27418.90625,72958.179688,784,904,920,368,328,-472,12.020101,19.135679,40.522614,416,576,1392,12,141.814636,113.122093,20.416376,?,141.814636,113.122093,20.416376,?,eating
484.119995,711.679993,48.48,42631.074219,33018.75,149387.984375,808,960,608,224,432,-704,12.904523,16.683416,32,584,528,1312,15,139.154327,103.938049,15.597153,?,139.154327,103.938049,15.597153,?,eating
605.47998,683.080017,163.639999,27357.664063,30557.035156,34549.574219,872,1200,656,400,280,-384,14.43216,24.723618,45.708542,472,920,1040,7,145.688461,114.189812,35.660019,?,145.688461,114.189812,35.660019,?,eating
341.880005,866.080017,141.440002,28965.607422,14496.231445,24649.816406,664,1048,352,152,560,-272,11.216081,15.718593,31.557789,512,488,624,6,124.659065,101.086426,36.178963,?,124.659065,101.086426,36.178963,?,eating
275.559998,768.960022,25.16,1146.662964,10722.738281,285567.625,352,1080,712,184,528,-808,8.321608,20.904522,35.17588,168,552,1520,17,110.107346,101.553085,11.987921,?,110.107346,101.553085,11.987921,?,eating
275.559998,768.960022,25.16,1146.662964,10722.738281,285567.625,352,1080,712,184,528,-808,8.321608,20.904522,35.17588,168,552,1520,17,110.107346,101.553085,11.987921,?,110.107346,101.553085,11.987921,?,eating
388.079987,694.599976,-535.200012,17468.466797,5167.901855,28442.335938,528,864,-296,152,424,-856,8.723619,16.80402,26.170855,376,440,560,28,122.00811,99.205711,7.564261,?,122.00811,99.205711,7.564261,?,eating
248.039993,436.76001,-861.719971,7457.769531,17970.226563,17408.291016,544,1000,-472,120,256,-1080,11.417086,23.316584,27.336683,424,744,608,17,113.533493,97.780205,11.571002,?,113.533493,97.780205,11.571002,?,eating
240.360001,555.840027,-716.359985,8760.152344,48136.304688,74419.34375,472,904,-136,120,304,-1184,10.974874,24.80402,51.336685,352,600,1048,14,118.051018,97.331657,14.142823,?,118.051018,97.331657,14.142823,?,eating
432.440002,575.119995,-672.119995,2918.388916,11189.258789,10608.888672,520,872,-472,296,344,-968,9.96985,23.959799,31.356785,224,528,496,24,120.212708,109.704384,9.381375,?,120.212708,109.704384,9.381375,?,eating
399.519989,629.159973,-643.559998,493.121857,7506.28125,6905.370605,448,792,-480,360,488,-792,6.552764,12.261307,19.819096,88,304,312,33,115.58139,111.138504,6.707674,?,115.58139,111.138504,6.707674,?,eating
61.279999,955.359985,190.919998,608.765503,819.095459,1369.201416,168,1112,256,-32,848,64,8.040201,11.256282,23.19598,200,264,192,14,97.808411,91.84259,12.728254,?,97.808411,91.84259,12.728254,?,eating
445.480011,809.960022,158.600006,3287.845459,6535.364258,64720.039063,736,1112,584,280,544,-440,17.567839,36.542713,71.879395,456,568,1024,14,122.374565,111.996658,15.943397,?,122.374565,111.996658,15.943397,?,eating
43.959999,979,-16.639999,295.234589,102.575378,1454.543213,96,1016,96,0,952,-104,7.678392,8.683417,22.834171,96,64,200,13,95.066795,90.457832,13.493853,?,95.066795,90.457832,13.493853,?,eating
422.23999,691.47998,-272.440002,4299.37207,46730.023438,186355.90625,544,1120,368,240,272,-968,15.396985,37.708542,52.78392,304,848,1336,16,121.779625,105.325638,13.80948,?,121.779625,105.325638,13.80948,?,eating
421.399994,769.679993,-123.120003,3674.010742,23125.251953,164495.3125,632,1048,736,320,344,-1208,16.482412,33.165829,72.120605,312,704,1944,7,121.389336,111.015106,31.087614,?,121.389336,111.015106,31.087614,?,eating
426.119995,697.679993,-113.760002,2230.983154,52928.082031,246041.171875,528,1112,544,344,120,-976,12.020101,30.954773,54.070351,184,992,1520,12,119.289497,111.658661,18.072624,?,119.289497,111.658661,18.072624,?,eating
451.600006,779.880005,-130.399994,3478.98877,34123.242188,84566.203125,576,952,576,320,-112,-896,12.502513,28.140703,54.673367,256,1064,1472,14,121.465935,110.225693,15.696321,?,121.465935,110.225693,15.696321,?,eating
411.359985,704.039978,-159.639999,2361.494873,47975.910156,232361.359375,528,1024,488,312,248,-952,10.733668,26.492462,43.095478,216,776,1440,6,117.052589,110.021423,35.953114,?,117.052589,110.021423,35.953114,?,eating
401.359985,700.119995,-209.720001,5939.541504,34711.179688,258339.9375,576,1016,1088,288,416,-912,11.095477,29.467337,65.809044,288,600,2000,22,120.665756,106.658875,9.805487,?,120.665756,106.658875,9.805487,?,eating
378.880005,748.799988,-161.399994,2382.490479,24112.876953,222632.796875,488,968,744,280,344,-960,12.663317,27.055277,46.673367,208,624,1704,11,118.660355,107.155914,19.317181,?,118.660355,107.155914,19.317181,?,eating
384.079987,745.599976,-85.68,1151.366211,16705.652344,235000.65625,464,952,536,312,416,-864,11.577889,24.040201,39.075378,152,536,1400,24,116.753403,109.132172,9.083771,?,116.753403,109.132172,9.083771,?,eating
475.279999,516.080017,-274.359985,4962.53125,298184.65625,106352.445313,640,1080,104,320,-544,-1008,10.331658,29.467337,45.025127,320,1624,1112,14,126.33683,110.55407,16.395607,?,126.33683,110.55407,16.395607,?,eating
483.658295,804.140686,32.643215,4283.273926,8532.62793,58802.65625,608,1080,464,376,600,-520,10.545455,35.232323,54.909092,232,480,984,10,124.685776,113.619896,22.304077,?,124.685776,113.619896,22.304077,?,eating
218.559998,828.679993,110.839996,2109.594971,8399.308594,200294.53125,312,1064,640,120,600,-720,9.407035,22.070353,41.045227,192,464,1360,17,107.194267,99.664063,11.602242,?,107.194267,99.664063,11.602242,?,eating
255.320007,460.440002,-816.640015,9094.927734,41949.699219,22550.691406,432,768,-584,128,184,-1024,8.482412,14.834171,23.638191,304,584,440,23,115.186684,97.825523,8.760324,?,115.186684,97.825523,8.760324,?,eating
273.600006,487.399994,-772,16257.286133,54960.863281,35895.289063,480,792,-504,120,152,-1088,9.246231,19.135679,26.81407,360,640,584,20,117.727516,97.325806,10.318954,?,117.727516,97.325806,10.318954,?,eating
247.759995,598.559998,-609.719971,21054.333984,53539.890625,138688.28125,512,1016,88,112,56,-976,7.879397,19.256281,30.753769,400,960,1064,17,117.218987,96.879501,11.449558,?,117.218987,96.879501,11.449558,?,eating
435.600006,652.719971,-510.040009,1459.940308,32766.865234,70604.835938,512,952,24,336,72,-976,10.211055,19.095478,32.522614,176,880,1000,27,119.873871,112.029808,8.367438,?,119.873871,112.029808,8.367438,?,eating
432.359985,668.679993,-575.719971,1675.141357,4918.216309,5437.374512,512,824,-352,360,544,-752,9.60804,14.834171,24.482412,152,280,400,39,120.149048,111.546036,5.794954,?,120.149048,111.546036,5.794954,?,eating
419.160004,661.559998,-585.080017,1162.217285,11194.032227,16691.865234,480,880,-200,352,456,-784,8.763819,22.512564,27.095478,128,424,584,26,118.690422,111.492165,8.50958,?,118.690422,111.492165,8.50958,?,eating
492.600006,637.840027,-517.559998,2186.573486,17173.650391,38125.472656,592,872,-80,384,432,-768,8.160804,16.884422,27.055277,208,440,688,25,123.54689,112.569481,9.239363,?,123.54689,112.569481,9.239363,?,eating
432.320007,485.600006,-756.359985,3337.531494,6587.17041,7629.083008,520,704,-568,304,296,-944,8.763819,17.165829,24.723618,216,408,376,20,121.264389,110.13623,11.146598,?,121.264389,110.13623,11.146598,?,eating
405,533.359985,-732.960022,1489.965454,6974.466309,7198.555176,472,808,-472,320,344,-936,9.125628,18.331657,28.743719,152,464,464,27,117.777069,109.080307,8.201625,?,117.777069,109.080307,8.201625,?,eating
510.200012,563.400024,-575.320007,5255.35498,36990.328125,37522.488281,624,840,-224,336,128,-968,8.321608,20.864321,29.869347,288,712,744,26,128.139847,112.661392,9.193815,?,128.139847,112.661392,9.193815,?,eating
452.079987,488.079987,-532.200012,23759.123047,90316.53125,163520.296875,616,1032,152,80,80,-1088,10.130653,28.663317,32.361809,536,952,1240,18,126.869896,98.715622,12.952409,?,126.869896,98.715622,12.952409,?,eating
334.839996,648.320007,-372.679993,63694.085938,41985.175781,224317.3125,816,1040,560,-64,48,-1088,22.713568,42.090454,76.422112,880,992,1648,8,125.599907,90.459167,27.823843,?,125.599907,90.459167,27.823843,?,eating
451.559998,826.799988,-195.520004,1158.228638,2875,37630.480469,552,1048,216,248,696,-1160,15.718593,24.241205,54.271358,304,352,1376,12,119.223572,115.085663,18.51421,?,119.223572,115.085663,18.51421,?,eating
553.76001,593.599976,-321.959991,6596.262695,88807.570313,132769.765625,688,1192,704,408,184,-840,10.974874,27.9799,65.246231,280,1008,1544,18,131.563385,116.756203,13.282053,?,131.563385,116.756203,13.282053,?,eating
483.720001,760.080017,-211.639999,1392.478027,18556.09375,91377.71875,616,992,296,392,312,-888,12.663317,24.482412,50.974873,224,680,1184,12,122.490036,116.124565,18.840477,?,122.490036,116.124565,18.840477,?,eating
488.040009,792.76001,-77.080002,2312.028809,16092.964844,72694.460938,592,968,208,408,408,-960,13.427135,33.567841,55.557789,184,560,1168,11,124.075645,114.669159,20.500158,?,124.075645,114.669159,20.500158,?,eating
499.320007,410.720001,-699.23999,5812.908203,59296.4375,54827.195313,592,1104,-40,160,176,-920,12.944724,26.733669,34.854271,432,928,880,21,124.428871,115.110588,11.155655,?,124.428871,115.110588,11.155655,?,eating
593.640015,364.959991,-720.039978,1618.498779,4176.130859,3182.349365,688,536,-576,496,216,-856,9.045226,15.678392,24.603016,192,320,280,32,133.501587,121.903534,7.727565,?,133.501587,121.903534,7.727565,?,eating
581.719971,358.119995,-730.159973,2927.543945,7027.771484,3080.904541,688,496,-632,496,176,-864,10.572865,15.477386,23.075377,192,320,232,25,131.604019,120.671158,9.67016,?,131.604019,120.671158,9.67016,?,eating
695.359985,209.360001,-676.679993,453.077881,24291.128906,4675.094238,736,456,-544,640,-88,-824,6.39196,14.994975,25.768845,96,544,280,46,137.264755,130.55896,5.732565,?,137.264755,130.55896,5.732565,?,eating
557.159973,504.279999,-620.679993,504.23996,20444.220703,22814.417969,608,760,-296,488,312,-824,9.20603,12.783919,21.668343,120,448,528,35,127.047203,120.170219,6.909368,?,127.047203,120.170219,6.909368,?,eating
243.639999,801.039978,365.23999,28318.746094,26235.740234,73143.0625,480,1048,792,-48,584,-72,11.417086,15.316583,33.849247,528,464,864,17,117.717834,90.916183,11.870338,?,117.717834,90.916183,11.870338,?,eating
237.960007,859.880005,222.160004,24994.082031,12994.220703,75235.507813,456,1064,704,16,600,-152,8.924623,11.899497,33.849247,440,464,856,14,115.124374,91.380814,13.789398,?,115.124374,91.380814,13.789398,?,eating
267.679993,753.400024,289.160004,26086.816406,24919.722656,192920.0625,536,1032,776,40,512,-456,13.266332,18.653267,38.271358,496,520,1232,26,118.25396,92.739349,7.425285,?,118.25396,92.739349,7.425285,?,eating
306.839996,830.679993,-9.88,36822.769531,17389.195313,127243.554688,672,1216,544,72,592,-560,14.190955,23.798994,43.859295,600,624,1104,21,129.873016,94.133644,9.643915,?,129.873016,94.133644,9.643915,?,eating
287.839996,782.47998,-281.600006,60045.488281,13809.485352,138713.40625,688,1144,568,-24,528,-856,15.316583,27.336683,50.010052,712,616,1424,22,131.429352,90,8.548775,?,131.429352,90,8.548775,?,eating
294.720001,615.47998,-675.200012,48890.492188,34230.75,7183.416992,680,1072,-392,64,64,-848,13.386934,27.61809,32.884422,616,1008,456,32,130.989151,94.135635,6.260256,?,130.989151,94.135635,6.260256,?,eating
291.559998,662.119995,-605.76001,75663.882813,10881.941406,32272.173828,696,1040,-256,-16,312,-896,15.798995,22.633165,41.567841,712,728,640,20,132.395752,89.543175,9.886294,?,132.395752,89.543175,9.886294,?,eating
228.639999,743.440002,-547.52002,54200.835938,16712.3125,22636.462891,704,1136,-48,0,384,-760,16.482412,21.98995,34.854271,704,752,712,30,131.117188,90.913589,6.238945,?,131.117188,90.913589,6.238945,?,eating
228.639999,743.440002,-547.52002,54200.835938,16712.3125,22636.462891,704,1136,-48,0,384,-760,16.482412,21.98995,34.854271,704,752,712,30,131.117188,90.913589,6.238945,?,131.117188,90.913589,6.238945,?,eating
368.720001,761.52002,-461.320007,21617.335938,16755.339844,7353.407715,584,968,-264,168,416,-712,10.452261,19.175879,31.59799,416,552,448,22,124.085579,99.665001,9.578994,?,124.085579,99.665001,9.578994,?,eating
410.519989,733.919983,-459.359985,29003.642578,21332.412109,5562.782715,640,968,-328,96,440,-696,12.623116,20.743719,35.336685,544,528,368,21,129.680817,101.530975,10.078204,?,129.680817,101.530975,10.078204,?,eating
326.040009,820.559998,-388.200012,15208.518555,15342.964844,13683.087891,520,1000,-216,184,496,-664,9.96985,16.763819,34.854271,336,504,448,21,119.298805,101.536209,9.673255,?,119.298805,101.536209,9.673255,?,eating
329.519989,797.320007,-428.079987,16878.894531,4769.598145,27002.230469,528,960,-80,144,640,-704,9.929648,17.527637,33.366833,384,320,624,41,119.289497,98.260231,4.966354,?,119.289497,98.260231,4.966354,?,eating
274.279999,747.039978,-552.640015,21429.632813,23360.677734,9903.140625,560,1024,-344,56,400,-824,10.01005,15.718593,26.170855,504,624,480,39,122.447899,98.289268,5.123463,?,122.447899,98.289268,5.123463,?,eating
295.399994,781,-488.320007,24687.240234,13047.926758,14443.955078,576,1016,-264,80,536,-888,12.462312,19.859297,32.844219,496,480,624,30,124.457542,94.609306,6.704176,?,124.457542,94.609306,6.704176,?,eating
342.679993,765.719971,-483.040009,18324.449219,12186.683594,14017.950195,552,1032,-56,48,520,-744,12.904523,21.547739,35.577888,504,512,688,29,122.889992,98.710045,7.480657,?,122.889992,98.710045,7.480657,?,eating
253,784.52002,-490.119995,42643.578125,4921.859375,17712.546875,576,976,72,-32,584,-672,9.688442,14.673367,26.331657,608,392,744,47,124.730446,93.659019,4.196448,?,124.730446,93.659019,4.196448,?,eating
231.440002,849.47998,-303.279999,26838.511719,5459.04541,73229.625,544,1032,448,56,616,-600,12.864322,19.055277,39.236179,488,416,1048,31,104.365768,95.497597,6.071728,?,104.365768,95.497597,6.071728,?,eating
102.639999,557.880005,-852.640015,108.774338,215.797745,384.861816,128,608,-800,80,496,-904,7.155779,8.763819,19.095478,48,112,104,11,96.442848,95.047752,16.484064,?,96.442848,95.047752,16.484064,?,non-eating
90.211052,556.904541,-854.110535,85.915619,81.848801,244.352905,120,576,-800,64,520,-904,6.505051,5.858586,16.202021,56,56,104,13,96.400253,94.115044,13.86419,?,96.400253,94.115044,13.86419,?,non-eating
